label,text
0,malem gw bangun kirain gempa anjrit tau nafisah jatoh kursi
0,ulang ucap habis sholat ya air mata bnr banjir smpai sesegukan untung paksu ga dgr klo dgr banjir
1,bro ngl hendra return time last set tu sumpah style puting beliung anja
0,byk bgt seliwer sosmed liat korban gempa turki pas liat anak yg jd korban trs jebak runtuh duh gakuat hayang ceurik
0,pagi jelang diang anhin puting beliung pasar darurat stadion alhamdulillah gak korban jiwa kios rusak
0,paska erupsi meru marak medsos lomba temu mayat korban lengkap video kalimat bangga lembaga miris
0,hujan deres moga ga banjir
0,gempa gak sii
0,udah kelar ngerjain lapor tuh pengeeeeen cutay libur daya cuaca tydack sahabat trauma jebak tsunami lampung
0,kek taun nih rem yaa bencana alam indo gempa gunung erupsi tsunami trus malaysia banjir gede stay safe semuanyaaaa
1,mimpi lari dri tsunami ga
0,gue tau meru erupsi
0,temanteman hormat mohon prioritas donasi bentuk barangbarang wilayah dampak gempa bumi tenda selimut panas toilet amp shower portabel kantung tidur matras angin rumah kontaineramp prefabrikasi
0,gas foto video korban gempa turki gakuat bgt liat kaya pas jogja tempetku parah banget
0,ortu gue gapernah nelfon hri nelfonin mulu liat brita erupsi sm gempa jatim sedih btul khawatir sm anak cantik nan manis kesyangannya inih
0,meru erupsi
0,innalilahi wa innailaihi rojiun ya allah gempa turki sungguh sayat hati
1,kasur auto ga bangun biarpun gempa
0,cok gempa gue pusing blm tidur
0,banget bencana angin puting beliung
0,gunung meru indonesia erupsi aman tinggal gunung meru
0,teman teman yg dom gunung meru yg kena dampak erupsi stay safe ya moga lindung tuhan aamiin
0,cuba bayang gempa turkiye tu pagi kala orang lena tidur tuhan tegur hamba dimalaysia ni gempa mesti teruk
0,tau d jayapura gempa d medsos tdak trnding ya indonesia timur bnyak yg tdak peduli
0,hujan bangun tidur subuh sampe jam siang renti renti moga berkah bencana banjirlongsor aamiinn
0,kayak make pyun kangyuloriginote moist gak ngehydrate dipake make up hari longsorngecrack
0,allah ditakutin duduk datar tuh longsor takut banget gunung aktif
1,biasa kalo tidur lampu mati mo hujan badai topan angin puting beliung dingin kaya kutub kipas angin ttap hidup yag butuh suara kipas nya doang kalo suami trus pasang ac kipas angin ttap hidup ga ya
1,ihh enak banget adem adem sepoy ga kyk main gue kyk angin puting beliung
1,vernon anti gempa
0,dips ada semen dikit aja nambal doang biar ga banjir
0,hujan blm henti jg ya allah gw merinding kl amit banjir kyk kemaren
0,i knew it gua sempet pikir kayak yg ngga jadi but there you go aja org selfie dampak erupsi meru sik
0,gempa mana ingat tsunami gaung gunung erupsi aja bikin tetangga emosi
0,prihatin doa korban erupsi gunung meru
1,btw eza sar fi tsunami kelna men wadde wede
0,alhamdulillah hr gada gempa yoo
0,laknat longsor gempa bencana tsunami
1,puting beliung
0,ingat sumpah pemuda korban md tragedi kanjuruhan mayoritas pemuda pemudi tsunami manusia peristiwa event bola kudu hikmah tegak adil hukum revolusi sepakbola damai suporter
0,hujan nggak kelar kelar moga besok pagi nggak banjir
0,ken pantai gak pantai banjir
0,tembus badaaiiii jakarta coook kali gua lewatin banjir oleng karna kena ciprat banjir mobil ngebut
0,musim ujan ga renti renti banjir gue ga banjir musim ular liar minggu gue liat ular nyebrang semak semak denger kabar gedung belah udah masuk ular kobra lt
0,selamat siang won nft ada event charity korban erupsi gunung meru
0,serius dah bilang cantik asli foto kek aaaa cvshxjsmsisv mana cowo bilang cantik asli yg mekap dah luntur longsor ketimbang foto yg udh edit makeup on point bilang cakep foto slinya
1,taehyung sebenernya angin puting beliung ya memporakporandakan hati xixixi ngakak abiezzzz
1,gin hilang terpa hujan badai ombak laut angin puting beliung
1,gempa bumi selasa november wib berpontensi tsunami km baratlaut serambagiantimurmaluku jarak semarang km koordinat magnitude dalam km sumber bmkg
0,beneran longsor
0,moga besok pagi mentab ku banjir ucap congrats
0,warga nggak yg lg ngintip taman tolong hoyak tuh sampan biar miss novia cebur trs tenggelam biar biji malika longsor
0,puasa trophy tsunami trophy
1,lihat footage gempa turki jd keinget
0,meru mata tau kalo erupsi mendung
0,meru erupsi moga sodara yg meru selelamtan sehat amiin yarobal alamin
0,ya allah untung udah gaada kuliah kampus banjir weeee emang intensitas hujan banget sih moga aman aja
0,cengang tsunami fakta well everything happens in jakarta i guess
0,ya elahbaru puting beliung udah kaya gitu gimana kalo udel beliung udellle buodong
0,weh banjir alamat kaga ngantor bekos jalan banjir tutup akses kek minggu
0,polres surakarta terjun ratus personel bantu proses evakuasi warga sukoharjo dampak banjir tanah longsorbanjir sukoharjo sabtu kemarin akibat luap anak sungai bengawan solo wilayah sukoharjo kota solo
1,malam angin gemuruh hujan udah panik takut puting beliung pelan pelan yaa tuhan buru buru
0,lihat utas bahas gimana siap muka full make up biar nggak longsor keinget pas wisuda pagipagi mati listrik gelap pis pagi banget didandanin kakak ipar pake senter bayangin
1,timeline isi foto after party grammys evakuasi gempa turki syria kontras
0,bencana geologi gempabumi tsunami letus gunung rap tanah longsor
1,niat hati cari angin segar kena puting beliung
0,semenjak bbm naek naek kerera sore kek males aja pake kereta ken besok pagi aja naek motor eeh longsor st leles tahan ampe malem nih turangga aja yg brgk jam tahan kircon
0,weehhh cuaca yaa hujan hari sih baydewey hatihati stay safe yaa daerah rumah kerja rawan banjir
0,pru tsunami melayu biar huru hara rakyat buka mata binasa politikus rakus gila kuasa
0,sangata banjir plus tanah longsor malam pa ardi subuh otw tnk mantau longsor keliling sangata mantau banjir jam an sampe rumah beda gue makan doi lgsg turu tengkurep cape bgt kaya sehatsehat pakbosssss
1,progressnya eth nyata buung yakali ga tsunami trophy
0,angin puting beliung dahsyat rumah tanah aneh warung diri de
0,musibah bencana alam erupsi gunung meru tanda alam murka krn sang haliq sama dgn manusia yg hina dina
0,yg tinggal masnaga sm duta kranji sehat kena banjir wkwk
0,walah puting beliung aja udah kaya gitugimana udel beliung udellle buodong
0,sej kontem bahas kiamat jogja sedia gunung rapi laut pantai selatan yg langsung samudra pusat gempa banjir longsor krn yg datar rill borong
0,presiden jokowi damping menteri tahan prabowo subianto berangkat bantu manusia korban gempa turki suriah capres milu dekade terusmajubersamaprabowo mendingprabowo prabowo
1,subuh angin gede bgtttt kek puting beliung
0,cinta tibatiba kaya gempa cipta tuhan getar
0,oon gw makeup lupa semalem abis eksfoliasigimana ga longsor
0,trend atas twitter banjir bandang amp longsor liat berita bogor parah titik longsor tambah daerah hujan deras banjir moga lindung parno climate change amp ulah warga bumi yg
1,air laut surut datang tsunami
1,udah prediksi bmkg tsunami m
1,gempa cianjur gempa garut erupsi meru indonesia baikbaik
0,emang gempa gemeteran
0,meru erupsi moga raung ikut ya
0,rumah rembes bocor banjir
0,nggak kuat berita sore udah berita perkosa bunuh erupsi meru dah log out sik
0,bencana gak tau ya banjir gempa longsor aja
0,status rapi ya udah erupsi
1,hujan longsor gempa ulang
1,stay safe gaes barusan puting beliung sidoarjo sekitar budur
0,banjir congrats ya allah
0,puting beliung nya
0,papua kemarin gempa gempa be safe
0,guys jayapura gempa call temenku panik bilang gempa aku nenangin dia panik
0,iseng cari erupsi kelud nggk nyangka udah inget bgt kelas smp jumat pagi tetep berangkat sekolah sampe sekolah debu tebel pulang jaman crush inget bgt gue meromantisasi debu balkon sekolah
0,dgn citizen negeri sempat canda sih ngikutin jugapdhl tinggal wilayah ring of fire dgn ancam megatrust n tsunami
0,barang susah kisah cinta orang niscaya bakar neraka trus kasi tsunami lava trus bakar neraka
0,papua gempa y stay safe
0,berita duka sao paulo brasil banjir longsor tewas orang tewas puluh orang hilang
0,ni td puting beliung
1,gempa mulu
0,innalillahi wainailahi ngeriii jalan cugenang pas titik longsor kemarin jasad korban yg ketemu marwati jalan rusak nya dalem doa baik korban alloh humaghfirlahu
0,rapi erupsi ya stay safe ya temen
1,gempa banjir gunung letus puting beliung longsor duh gusti tobat barudak dunya geus kolot
0,tsunami tp gatau dmn
0,semangat yg kena dampak banjir
0,sequel tuh konflik ujan doang badai topan puting beliung banjir bandang anjinngggg capek
0,hati daerah padang bencana alam
0,ujung tebing beda tanah longsor pijak halang jarak jurang takut hubung jembatan kayu keropos lubang
0,ujan malam moga ga banjir
0,duuhh iyaaa ujaan nyaa nyambung moga daerah kena banjir air nya misi masyaallah nikmaad tidur niii
0,cape buka twitter isi sedih suicide karna leceh erupsi gunung orang selingkuh sedih langsung asa abis energi
1,yaampun hujan dikit aja providernya udh kaya abis hantam angin puting beliung lemotkali anjeng
0,prinsip gue sih kalo beli cash mesti utang ngutang bikin beban doang orang mikir nyicil karna hasil who knows kalo hidup terpa tsunami badai yg duga mati ninggalin utang
0,barusan temen bal kasih kabar kondisi musibah banjir longsor titik hujan hari pergi wisata alam
1,kalo sore ep angin puting beliung tuh kaya eps wajib bgt upin ipin bosen heh
0,sore kemaren rumah bibi w ancur kena puting beliung bogor abis jadi lurah keliling liat kondisi sekitar trs bibi w tolong gitu lurah eh lurah ngomong segitu aja udah kaya gin gmn yg gede what
1,bner gempa
0,akun ku anak banjir notif banget
1,update orang tinggal dunia erupsi meru wib
0,ya gimana nama sulung ketemu bungsu hujan badai angin ribut halilintar puting beliung angin topan dah tuh
0,angin ribut hujan badai tanah longsor tsunami cinta kalo gombal bikin repot basarnas cinta dukung orang tua cinta dukung bencana alam
0,akun official kpop ga yg ngucapin duka korban gempa turkey ya
0,alhamdulillah buka puasa trofi eth manchester united siapsiap tsunami
0,bantu korban gempa cianjur suruh terima sumbang bale rancage wakil lurahkepala desatapi bale rancage akses jalan ya macet ya longsor jalan
0,pikir banjir kanal pikir tuh takoyakinya enak banget murah gede gam hambar pokok makan auto kenyang
0,gila jual baju thrift kaos grafik depan rb rb emg bahan kaos emas kain katun nabi kah tahan gempur meteor tsunami tanah longsor kah ngarti vintage tp yg bener aja anjg jan ngadi lo buset
0,heh abu semerv sampe abu merpi bgt semrv sampe emang iya emg erupsi abu sih orang tetangga bakar panik langsung ketawa
0,sadar gak sih jakarta hujan lebat gak banjir emang beda yah gubernur kerjasama pusat ngerasa banget gak sih jkt skrg banget jalan rusak bikin bahaya garagara sumur resap zonk
0,updatean isi banjir
0,gempa
1,rek rem banget bangun gara mimpi gmpa angin puting beliung sby
0,info gosip office ribut taufan sbb boss dah mood puting beliung tu mesti sbb staff masuk senang duduk im gonna enjoy my last days of wfh ribut taufan khamis
1,puting beliung sidoarjo
0,bogor masuk trending topic iya emang hujan lebat banget jalan banjir tambah longsor beberapa daerah
0,pasang surut manusia mana banjir untung william shakespeare
1,yg angin puting beliung wilayah jogjakarta
1,spesialis masuk angin angin puting beliung
1,hajar rindu banding kena tsunami fakta
0,deg degan banget bodoh sampe kek gempa bumi
0,ngobrol hamad hulk badan spiderman puting beliung angin putar tugas malaikat aja
0,sekolah cinta banjir
0,moga warga dampak erupsi gunung meru kuat kumpul dgn keluarga bantu yg layak tidur nyenyak ya allah
1,hei angin puting beliung tuh putingny sblah mna ak cri ko g kliatan yhhh
1,bmkg gempa tektonik m waropenpapua potensi tsunami
0,kece jagat raya promot gue coba ak promot gue bikin tsunami
1,gempa bumi kuat magnitudo guncang wilayah jember jawa timur selasa badan meteorologi klimatologi geofisika bmkg pusat gempa km barat daya jember jawa timur potensi tsunami
0,gw tuh kmrn topup rd skrg longsor duh licin kek belut
0,bichi first alhamdulillah my apc candidate survived the kano tsunami tunda allah ya sa abba ya ci bichi kowa ma ya fadi and i mean kowa allah ara rai muga more years i no send anyone again
1,w angin puting beliung wkwkw getar kenceng tpi kayak cuman detik doang
0,jalan aja emang kadang pelangi kad puting beliung
0,barangsiapa kumpul harta wajar allah musnah air banjir tanah longsor hr al baihaqi
0,rip moga gempa aceh skrg turki suria
0,puan m dprri undang masyarakat ambil peran tanggung bergotongroyong ringan beban warga dampak bencana banjir gempa bumi erupsi meru
0,banjir tsunami gempa dimanamana erupsi gunung mati dadak lantas kuasa yg allah tunjuk taubat hancur bumi sujud allah
1,ok mais tsunami
1,puting beliung
0,tenteram cemas hal saudarasaudara kabupaten lampung timur kemarin sore terpa bencana angin puting beliung lapor tweet
0,ya allah meru erupsi stay safe gunung meru moga lindung tuhan
0,kece jagat raya promot gue coba ak promot gue bikin tsunami
0,kipas bad mood kadang pelan kadang kenceng kaya angin puting beliung asu
1,gempa bal
0,mah usn bo puting beliung otak orang orang aja ngeres isi jorok
0,knp faber castell gak refill nya huhuhuh salam pisah correction tape mnemaniku abad abad lewat badai topan tanah longsor gempa bumi puting beliung wuiwuiwuiwuing
0,bencana geologi gempabumi tsunami letus gunung rap tanah longsor
0,banjir longsor delapan camat senin warning pemkab malang indikasi ubah tata ruang perhati kecuali malang selatan
0,kek tuh gue ketemu temen ditanyain banjir ngga kemarin alhamdulillah ngga sih desa tinggal ngga banjir desa yg landa banjir so akses jalan kalo mana gitu yg susah ya aja udah surut kemarin
0,beneran struggle banget pagi banjir mana gua udah berangkat pagi buta perut gua nyeri banget huaaahh
0,tk bolehla tgok gempa kt turki tu bdk dkt batu batu tu allahu kesi
0,ya erupsi gunung meru dgn erupsi
0,ya allah make up ku longsor
0,moga besok ujan yappenda banjir diliburin
1,gempa susul
1,puting beliung tu tawas sbb petang tu peras
1,when tuas ekonomi meet tsunami trofi
0,hrs awas banjir susur masuk kawasan rehat gunung semanggol arah utara taiping u bukit merah trafik kawal pandu berhatihati harap maklum
1,gempa jayapura barusan lumayan goyang barangbarang jatuh astagfirullah
0,kece jagat raya promot gue coba ak promot gue bikin tsunami
0,jd mikir kalo tsunami gmn galicu bgt gue tenggelem kantor
1,demokrat peduli gempa cianjur
0,bb gais saran maskara sayang kaliaaann maskara tahan longsor terjang keringat air mata pokok beneran tahan banget nang sampe hikd yaa harga nya affordableramah kantong ajar xixixi tenchuu
0,longsor gak volume ken
0,moga samrel banjir trs diliburin dehh aamiinnn
0,ketimbang ngebenerin jalan longsor abis puluh milyar proyek sita energi mending beli rumah daerah bikin jalan yg aman
0,knp faber castell gak refill nya huhuhuh salam pisah correction tape mnemaniku abad abad lewat badai topan tanah longsor gempa bumi puting beliung wuiwuiwuiwuing
1,gempa
1,pontianak angin kenceng neng si tp takut puting beliung
0,gempa gak guncang hati sih
1,tetangga kalo buka tutup pager rumah suka ga pake tangan pakenya angin puting beliung anak gua tidur kebangunbangun
0,perintah indonesia ajar ga yah jadi gempa turki minimal waspada ambil tindak gitu
0,bencana erupsi gunung meru rapi
1,gempa malam subuh
0,akhirakhir fenomina alam banjir dimanamana gempa angin puting beliung gunung letus ulah manusia erti alam dunia cipta allah swt laku serakah
0,rawat gempa erupsi hoax tsunami trauma yg bekas th
0,nonton tv one ak tau daerah jawa barat rawan longsor ya bekas rawan banjir
0,halo butuh info terap ferosemen mitigasi gempa rumah hubung
0,mainmain dgn uang ummat yg tlh salur lg nama utk bantu korban musibah gempa bumi dllkarena sen yg pakai yg berat tanggung nya akhirat kelak
0,desember ingat tsunami aceh alfatihah korban tinggal
1,waaa rumah ku puting beliung
1,yaallah pagipagi liat bmkg update temtang gempa ampe x
0,ah elu sotoy bgt jalan gunung lampu merah tanda hati hati longsor tanjak dll elu ga jalan gunung gimana diem deh ga ngurusin gue mudik gimana kecuali kalo elu ngebiayain y gpp
0,bangga tau istilah lahar global alir lumpurpasir vulkanik pasca erupsi gunung rap
1,cuk wkwkw tsunami tugas anj
1,ga kuat liat video korban gempa turki
0,hujan angin weh kedengeran sampe kamar kalo ga renti sampe jam pagi fix sie banjir
1,gempa bumi selasa oktober wib berpontensi tsunami km tenggara niasselatansumut jarak semarang km koordinat magnitude dalam km sumber bmkg
1,hujan angin puting beliung
0,rapi erupsi ni ngungsi kost ya
1,kali solat ngerasain gempa menit
0,pedih hati pilu dalam peristiwa gempa turky suriah anak timpa gempa korban tinggal ribu jiwa luka
1,kaya gempa
0,badan meteorologi jepang pantau ancam gelombang tsunami tingkat daerah pesisir negara imbas gunung meru jawa timur erupsi minggu pagi
1,badai kemarin kirain pelangi eh lanjut topan puting beliung tsunami gempa
0,bakti gentar erupsi meru hampar alfatihah mba rumin ibu
0,walah puting beliung aja udah kaya gitugimana udel beliung udellle buodong
0,teliti turki tahun kapal as labuh gempa bumi susul fersi gempa yg frekwensi energi kirim yg jalur patah
0,hujan deras jam picu tanah longsor italia tugas cari korban sembur lumpur puingpuing hancur rumah seret mobil laut
0,gempa bumi dimanamana gununggunung erupsi banjir menjadijadi ayo kawan sudah info baru mari pergi masjid barengbareng cari info ngaji
0,gemeteran ya gempa getar hati rindu yor teens yori
0,dubai gempa ya goyang mulu
0,tetap senyum hati kena puting beliung memporaknporandakan isi nya
0,moga ga gempa longsor tsunami
0,depok puting beliung indihome langsung lot
1,untung budak ni kena payung still redah even ribut petir hujan lebat angin monsun tsunami gunung rap letus marikh kat santai je hujan renyai
0,walah puting beliung aja udah kaya gitugimana udel beliung udellle buodong
0,erupsi meru akibat banyak anak muda yg pacar percaya sii
0,ya allah dapet kabar gempa puting beliung banjir bandang erupsi gunung daerah indonesia
0,harini alhamdulillah neng banget rumah saudara ayah yg probolinggo libur moga lancar malang amin
0,yak terjang tsunami fakta berkalikali
0,masuk musim hujan lihat lihat banjir dimanamana longsor dimanamana mah bisa nyalahin pimpin wajib jaga lingkung
0,arah tanah bumbu hati wal tanjak yg sungai danau tu longsor jalan nya pagat info kawan
0,tahun erupsi meru yg cekam moga selamat
1,tl cuplik video tsunami aceh merinding keinget evakuasi korban
0,bayang pas erupsi rapi mensosnya bu risma kepala barak ungsi marah beliau
1,allahu akbar jalan karna puting beliung
1,tsunami kerja otw
0,bayangin tonga jp efek erupsi nyampe rem banget
0,tuh minggu yg mimpi tsunami lupa daerah inti pantai trs gedung trs tsunami dateng exo konser februari rencana dateng dah nabung
1,hahaha iya tsunami serah lo deh das
0,xleh keje ofis ni mcm puting beliung dah tolak kerja pulak bosses ni
0,mexico kisah our malaysias k pop grouse denti blake amp lady mexico landa gempa bumi korban ramai nyawa ekor k nama frida selamat nyawa amp mengenalpasti lokasi korban frida ikon nasional mexico
0,min konfirmasi jelas titik longsor yabg akibat jalan tutup daerah cugenang rusa gimana tutup kendara
0,telepon ibuk nangndi ae chatku gak dibales gak ngerti akeh longsor a wes kirim berita bmkg nang kene gak longsor endi pean ngirim bmkg iku ibuk mesti durung mbok dok ya beritane gak onok chate pean bmkg ibuk oalah yowes maringene kirim
0,bencana geologi gempabumi tsunami letus gunung rap tanah longsor
1,nasib la jenis layan renah angin mendung puting beliung ribut taufan ni
0,jujur rem bgt gelap gulita arah mata angin trs angin kenceng gaenak asa puting beliung nnt malam
0,banjir yg epic banjir fakta
1,com va lacampada ja vingut lo tsunami
0,nonton wakanda forever jalan rawan longsor wkwk
0,sabtu sore meru erupsi update data korban tinggal rumah fasum rusak ribu ungsi lukaluka
0,jalan alternatif desa ngombak grobogan alami longsor maret kemarin taj yasin baik jalan kuat ancam longsor
0,g banjir hhhh
0,masuk empat job da mcm kena puting beliung robot pon kong mcm
0,banjir longsor dimanamana
0,puting beliung
0,hujan malam moga ga banjir
1,mboh piye carane mboh piye keadaanne ben lakonane dewe masio udan bledekangin topanangin ributangin lesus gempa bumitsunamitanah longsorbanjer bandang banjer rob udan es batu kristal wes pokok e ijenan turah tatag e
1,awal gempa negeri
0,udh ngrsain ldr hmpir th vc tlpn blm lgi klo g ad jringn ktmu nya tahun cuti cmn minggu blm psti ktmu ny tahun trus tsunami angin petir sebucinklo udh lamaa jg bkln cpkbsn pd wktu nya krn sft psgn tp ttp aja tahan rumah jgn cobain deh
1,rekomen lagu pas hujan badai puting beliung gaes
0,bencana geologi gempabumi tsunami letus gunung rap tanah longsor
0,semarang jam pagi udah ujan angin rintik rintik sampe jam stgh trus reda pas jam an skrg hujan deres angin cari info banjir
0,alhamdulillah msh lindung allah swt yg kmrin sore ku lalu angin badai porak poranda dmn puting beliung landa margonda mana bensin ku habis stut org knal pom dekat mksh ya org slamat kn ku
0,gempa buat naon si goblog ga nolong ya donasi ga ya empati
0,bongok la tau tom holland lakon cerita the impossible pasal tsunami tu slow nau
0,orang kaya yg uji tsunami yg akibat harta raib
1,warga amarilis kasi mleyotttt baper senyamsenyum ampe gigi kering siap besok angin badai puting beliung
0,kawan yg timpa musibah bencana erupsi gunung meru kuat sabar ya kawan balik musibah hikmah tanah subur dgn sejahtera amiiiiiinnnn
0,iring doa korban erupsi lumajang
0,true ga romantisasi ujan krn mana banjir genteng bocor rumah nang kek idk what should i do everything seems out of reach beneran ngetik nang
0,twc luxcrime wudhu friendly bukti sajadah gue cokelat gitu review org gak longsor kalo kena air udah pake primer setting spray yah
0,tajikistan perbatsan cina landa gempa
0,meru erupsi stay safe
0,ujan mulu hari moga sekolah gw banjir trus libur
1,patut puting beliung je time kumpul ramai
0,biasa sih gue mah klo tidurr ssmalinya pules mimpi ansh mimpi gempa haduhh astagfirulloh
0,kmrn masukin poin sbg kriteria cso yg resilien indonesia contingency fund utk bencana gempa banjir erupsi tsunami bakar puting beliung longsor trs mikir gmn
0,winr listing pagi ya tarik nihprice mampir lapak winr bentar open market tau kisah listing nano ulang winr market open sekian detik langsung longsor arb ngusir ritel
1,sanggup dah tgk bidio kat gempa bumi ni allahu
1,tembalang hujan smp besok tp jgn banjir wkwkw
0,gempa turki ngebuka memori gw gempa padang silam jalan kaki plg sekolah gedung kiri kanan jalan ambruk yg amblas bawah yg jatuh miring i was that close memori suram yg gak hilang
0,halo army indonesia orang bumi indonesia duka erupsi gunung meru lumajangjawa timur saudarasaudara korban sulit
0,min sinyal area rumah ancur bener habis kena angin puting beliung puasa kemarin baik telkomsel aja tolong bantu yak ngegame ajar hambat
0,orang anugerah untung jalan hidup biasa aja ya orang hidup penuh gelombang nya gelombang tsunami nafas butuh usaha keras
0,nggak sanggup liat berita tv erupsi gunung meru sedih banget liat udah evakuasi tempat nggak moga lekas baik moga masyarakat kuat sabar aamiin
0,bencana geologi gempabumi tsunami letus gunung rap tanah longsor
1,rt infobmkg hai kak asai selamat sore ingat masyarakat dihimbau waspada berhatihati potensi cuaca ekstrem dampak timbul banjir tanah longsor banjir bandang genang angin kencang poh
0,omagaaa hr pagi kena banjir ban motor bocor tp cemas improve yg keren sumpah haru sm
0,napa ya kalo rumah tuh rambut rapi tp kalo pas tuh beranta bgt kayak jembut habis kena puting beliung
0,tidur bangun gara kaget telpon auto asa gempa megang lantai kaya geter gitu
0,rapi erupsi
0,bencana geologi gempabumi tsunami letus gunung rap tanah longsor
0,            badan tanggulang bencana korban tinggal dunia tambah lukaluka
0,kamar nya banjir zefey
1,angin puting beliung landa rumah dompak indah tanjungpinang kepri wib rabu akibat delapan rumah warga atap ambruk tiup angin kencang korban jiwa peristiwa
0,lihat gue bandung tolerir pasang gemar pda gandeng rangkul dsb gue lihat sender paha pasang bench mal kalo jakarta udah riak sebab tsunami gempa bumi kali ya
0,twitter sedih banget ya berita sanggup scroll berita erupsi gunung berita suicide korban perkosa berita mhsw gagal yudisium
0,meru erupsi liat video tarik mundur tugas bikin deg an ya allah jaga ayah amp tim sana
0,emyu gak balon dor sek fokus tsunami trophy
0,tanah longsor dimanamana
0,ga kuat banget liat videovideo korban gempa syriaampturkei smg kasih sehat aman tentram nyaman jiwa raga
0,yaallah another day another longsor gais wkwk untung minggu udah palugon
0,gue yg pusing emang gempa sih
1,sek wing dandan omah etan sakiki sek kulon hadeh puting beliung puting beliung
0,bencana alam gempa bumi longsorbanjirr gunung letus haters salah engene tupasti gegara engene ama enhypen itu manggil tu gunung their princess letus skrg apa engene and enhypen yg kena
0,jayb sekali kabar langsung ngebom anjir tbtb kabar udh enlist minggu yg putus pacar trus donate m gempa turkey
0,malam cirebon puting beliung opo pie kek bet pohon tumbang plis
0,bile kwn laki bobal dgn kau mengamok mcm gempa bumi
0,on another note though xfaham cikgu yg meja mcm ribut taufan like in a shared space pandai la ba kemas yg patut la dlm rumah sndiri ribut taufan ka puting beliung la suka hti hngpa la nak lagu
0,prediksi the simpson rumah rumah indonesia tahan gempa tahan banjir tanah longsor tunda lapar manut atur dirubuhkan nyindir set top box
0,polusi udara tingkat amp hujan kurang reduksi doa turun hujan dgn intensitas bencana banjir tanah longsor
0,my anxiety went liat update kl ga gempa ya gunung erupsi meru kerinci stay safe yall yg wilayah dampak terima kasih tugas bmkg moga sehat selamat jg
0,gunung krakatau erupsi gempa hujan lebat petir
1,angin puting beliung mek putinge bengok ah ah
1,bangun puting beliung
0,kalo terang angin kenceng bgt kek puting beliung kalo gk terang ujan deres serba salah jemur baju
0,ya allah seriiiiing banget mimpi puting beliung ga ngira indonesia puting beliung
1,dilli vs rolex openings tsunami ae
0,jayapura gempa trs notif bmkg geter mulu stay safe
0,gak angin puting beliung tornado tsunami tbtb ngeblock wa positive thinking kek tetep aja gak masuk akal bingung akal gue yg ga buka emg tu org yg ga akal
0,bencana gempa bumi erupsi banjir dll yg bantu perintah politis yg saban puja warga antem gara
0,malam mimpi gempa lumayan gempa menit liat orang panik krn gempa dn ga ntah air banjir ntah tsunami
1,ajak sm doi hujan badai angin ribut puting beliung banjir gempa bumi tsunami ttep diusahain ya say beda cerita nek sm temen aw
0,orang susah bgt tidur sih daritadi bdn gue geter bgt kayak gempa pdhl gak gempa
0,ni ujan klo deres konsisten jam aja auto banjir
1,bawa angin segar bawa angin puting beliung oksip
0,kece jagat raya promot gue coba ak promot gue bikin tsunami
1,gunung letus banjir tsunami gempa tanah longsor angin puting beliung
0,longsor detik ihsg koreksi
0,cape banget mimpi gw ga bener kemaren mimpi buron kejar tentara mimpi kejar longsor bangun bangun dah cape
0,gempa tah lgs bangun
1,angin puting beliung
0,hujan emas negara orang hujan pasir negeri iya karna tki rumah kena erupsi
0,hujan badai antero langit abu abu hati hati saudara yg daerah rawan banjir longsor moga selamat
0,temen orang turki pas gempa kemarin lgsg ga dihubungin message aing dibales langsung luberrr ngembengggg
0,pusing bgt minggu bogor berita gaenaknya pohon tumbang banjir longsor sampe bawa arus
0,gentaya end gue nulis au lg ya tsunami gempa gunung letus udah puting beliung buset anjir kece abis jepri jd pilot trs controlling pesawat ill watch a lot of movie wakaka jgn curi ide gue pls bcs ya allah inimah wattpad aja ga sih
0,moga februari banjir congrats
0,banjir gimana pulangnyaa
0,tanah longsor hantam bangun syiah irak akibat situs sejarah roboh ziarah tinggal dunia kondisi kuil
0,gunung erupsi darat banjir hujan lebat landa hutan bakar alam demo manusia kyai zainuddin mz
0,telkom bangun sekolah daerah dampak bencana gempa cianjur bantu paket sembako ambulans obatobatan amp tanggap darurat telkom serah bantu bangun sekolah sdn cibulakan kab cianjur
0,dadak keinget gempa turki masyaallah moga saudara sabar batas sehat allah
0,presiden joko widodo perintah segenap jajar gerak cepat langkahlangkah tanggap darurat bencana alam erupsi gunung meru sabtu desember
0,supir angkut malang kota penuh gununggunung aktif bromo erupsi bayangin mas traficlight hijau merah kendala nya kota malang
0,kampung yg diurusindimana longsor banjir eh cuit orang yg dilaporin anchoooorrr
0,bencana geologi gempabumi tsunami letus gunung rap tanah longsor
0,bencana geologi gempabumi tsunami letus gunung rap tanah longsor
0,kemaren rame dody rebut waris hak anak yatim piatu skrg randy yg nyuruh aborsi krn gamau tanggungjawab gaada adil allah kuasa erupsi meru tuh ingat
0,desa padusan anggap wilayah rawan bencana longsor
0,brgsiapa mngumpulkn harta dgn tdk swajarnyatdk bnr allah akn mmusnahkannya dgn airbanjiramptanahlongsor hralbaihaqi
0,pwt motor jam jam stngah garagara hujanada longsor pakai jalan lainmacet duduk belakang tetep capek
0,meru erupsi
0,engko faham ni cepat angin puting beliung benci org yg dok kunci bilik ni konon bilik tu kau sorang
0,kasi yah tengah pandemi covid yg terpa iuga bencana alam banjir gempa angin puting beliung longsor dll negara tetangga myanmar alami rusuh moga baikbaik amp syukur
0,angin kenceng banget ajg puting beliung kah
0,gempa
