text,label
" Gempa Dirasakan Magnitudo: 5.2, Kedalaman: 10 km, 06 Jun 2021 16:07:31 WIB, Koordinat: 3.07 LU-126.61 BT (Pusat gempa berada di laut 103 km barat daya Melonguane), Dirasakan (MMI): III Tahuna BMKG ",1
apakah bisa dapat diprediksi akan ada gempa susulan,0
" Gempa Mag:5.4, 04-Jun-21 20:45:15 WIB, Lok:0.38 LU,126.28 BT (128 km BaratDaya TERNATE-MALUT), Kedlmn:10 Km, tdk berpotensi tsunami BMKG ",1
lha aku ngomong apa adanya kok drpd aku yg dikira tremor,0
" Gempa Mag:5.7, 19-Apr-21 14:07:37 WIB, Lok:8.00 LS, 127.89 BT (Pusat gempa berada di laut, 20 km Timur Laut Maluku Barat Daya), Kedlmn:23 Km Dirasakan (MMI) III Moa BMKG ",1
ktt gerakan non blok secara virtual digelar pukul 18 00 wib kemarin dengan tema bersatu melawan covid 19 peserta ktt adalah sebagian besar pemimpin negara gnb dan sejumlah organisasi internasional dan regional seperti dirjen who dan uni afrika,0
" Gempa Mag:4.5, 30-Jan-21 16:06:48 WIB, Lok:4.67 LU, 96.46 BT (Pusat gempa berada di darat 40 km Tenggara Kab. Pidie Jaya), Kedlmn:20 Km Dirasakan (MMI) II Takengon, II Bener Meriah BMKG ",1
dalam kondisi tekanan yang luar biasa kita butuh sinergi yang kuat dan terjalin erat antara pemerintah pusat dan pemerintah daerah semua harus berjalan dalam satu visi satu arah dan kebijakan yang solid dengan sinergi itu kita bisa melewati badai ini dengan selamat,0
datangi gp ansor said didu meminta maaf terkait ucapan soal menteri agama,0
pasutri asal sidoarjo melaporkan perampasan sepeda motor oleh 4 orang diduga debt collector perusahaan leasing jalan diponegoro aksi ini dilaporkan ke polisi,0
" Gempa Magnitudo:5.0, 12-Jun-21 04:37:56 WIB, Lok:5.93 LU,126.21 BT (220 km BaratLaut MELONGUANE-SULUT), Kedlmn:10 Km, tdk berpotensi tsunami BMKG ",1
akhirnya sampe rumah langsung donlot,0
"Awanpanas guguran Gunung Merapi terjadi tanggal 22 Mei 2021 pukul 00.18 WIB amplitudo 42 mm dan durasi 130 detik, visual berkabut dengan estimasi jarak luncur 1.800 meter ke baratdaya. ",1
omletnya minta dong,0
" Gempa Mag:4.6, 27-Apr-21 10:22:59 WIB, Lok:8.74 LS, 110.27 BT (Pusat gempa berada di laut 91 km barat daya Gunung Kidul), Kedlmn:24 Km Dirasakan (MMI) II Gunung Kidul, II Bantul, II Sleman, II Wonogiri BMKG ",1
" Gempa Magnitudo: 5.7, Kedalaman: 14 km, 11 Jun 2021 09:23:42 WIB, Koordinat: 0.06 LS-124.40 BT (66 km Tenggara BOLAANGUKI-BOLSEL-SULUT), Tidak berpotensi tsunami BMKG ",1
selama 4 tahun berturut turut pemerintah pusat berhasil mempertahankan opini wajar tanpa pengecualian dari bpk komitmen pemerintah dan bpk adalah sama setiap rupiah dalam apbn harus digunakan secara bertanggung jawab dikelola transparan dan untuk kepentingan rakyat,0
"Pusdalops BPBD Kab. Sukabumi melaporkan satu unit rumah warga hanyut akibat banjir bandang pada hari ini, Senin (21/9), sekitar pukul 17.10 WIB. Pantauan sementara BPBD Kab. Sukabumi 1 unit rumah hanyut dan 1 mobil hanyut akibat banjir ini. Selengkapnya : ",1
covid 19 ini tidak mengenal batas negara suku dan agama kita tak mungkin menanganinya sendirian karena itulah saya telah berbicara dengan pemimpin negara arab saudi uea as rrt rusia jepang singapura australia dll dalam semangat solidaritas untuk saling membantu,0
dengan protokol kesehatan yang ketat saya menerima surat kepercayaan 7 duta besar dari negara negara sahabat di jakarta hari ini para duta besar tersebut dari guatemala republik arab mesir kuba qatar republik islam mauritania federasi brazil dan persatuan emirat arab,0
wal meinfo kan dari kapuas bjb jalannya bisa aja cuman begimit gas harus ditancap bila dibanyu biar kd mogok spot banjir dekat jembatan ke handil bakti pas naik dalam dalam banar handil bakti banjit parah begamat kwa ja habis fly over jalan pinggir deket cont,0
gar onok gempa lho,1
1 000 puskesmas disiapkan pemprov jabar untuk apa,0
5 kepala lapas dan rutan di wilayah kemenkumham kalimantan selatan resmi berganti,0
jennifer lopez umumkan berpisah dari tunangannya alex rodriguez 15 april dan tak lama berselang terlihat bersama ben affleck,0
" Gempa Mag:5, 29/12/2020 07:37:06 (Pusat gempa di darat 16 km BaratLaut Wula-Waijelu), Kedlmn:10 Km Dirasakan (MMI) II Waingapu, BMKG",1
alhamdulillah gsk ada yg gangguin gubernur dki anies terkait banjir di kalteng,0
kanselir jerman tahun 2020 merupakan tahun tersulit selama 15 tahun menjabat,0
kuasa hukum fpi batalkan gugatan hukum akan fokus kawal kematian enam laskar,0
" Gempa Magnitudo: 5.0, Kedalaman: 150 km, 03 Mar 2021 04:35:08 WIB, Koordinat: 6.19 LS-130.43 BT (220 km BaratLaut MALUKUTENGGARABRT), Tidak berpotensi tsunami BMKG ",1
" Gempa Mag:4.8, 08-Mar-21 16:41:01 WIB, Lok:0.61 LS, 131.58 BT (Pusat gempa berada di laut 47 km timur laut Sorong), Kedlmn:10 Km Dirasakan (MMI) III Sorong BMKG ",1
dentumna dajjal depok gempa ya allah,0
"Awanpanas guguran Merapi tanggal 14 Juni 2021 pukul 13.03 WIB tercatat di seimogram dengan amplitudo 23 mm dan durasi 78 detik. Visual berkabut, estimasi jarak luncur 1.000 m ke arah tenggara. MerapiSiaga sejak 5 November 2020 ",1
banjir gempa virus erupsi lantas apalagi lekas taubat lekas pulih indonesia ini staysafe,0
menjelang sore tadi saya mengunjungi villa so long dan pantai so long di kab banyuwangi jawa timur saya hendak melihat secara langsung persiapan prakondisi banyuwangi menuju tatanan baru di sektor pariwisata,0
fans tteh siap2 ajhh bkal lama gk dapat update an dia dan makin kekeringan konten dia yehhh,0
1.000 Aparat Diterjunkan ke Lokasi Angin Puting Beliung di Bandung,1
presiden joko widodo mengingatkan pesan ki hajar dewantara bahwa pendidikan itu harus memerdekakan manusia,0
tragis polisi tembak anak dan istri lalu bunuh diri,0
" Gempa Dirasakan Magnitudo: 5.2, Kedalaman: 51 km, 03 Jun 2021 09:31:37 WIB, Koordinat: 4.71 LU-126.17 BT (Pusat gempa berada dilaut 97km Barat Laut Melonguane), Dirasakan (MMI): II Tahuna BMKG ",1
" Gempa Mag:5, 20/01/2021 03:10:57 (Pusat gempa di laut 116 km BaratDaya Gunung Kidul), Kedlmn:10 Km Dirasakan (MMI) II-III Pacitan, II Trenggalek, BMKG",1
india masih mempercayai hal klenik akibat minimnya fasilitas dan akses kesehatan warga india pun pergi ke dukun untuk mengobati covid 19,0
dah ngungsi aku ja dalam lalu banjir,0
larangan tersebut akan ditinjau kembali pada 15 mei 2021,0
aina gempa di hatimu,0
kebangun karna gempa ini baru 5 8 sr aja guncangan nya udah luar biasa gimana lombok yg bisa sampe 7 sr,1
artha graha peduli turut berduka cita atas terjadinya banjir bandang yang menimpa masyarakat di sentani jayapura papua minggu 17 maret 2019 semoga saudara saudara kita yang,0
" Gempa Magnitudo: 5.1, Kedalaman: 10 km, 25 Mei 2021 02:46:03 WIB, Koordinat: 5.68 LU-125.00 BT (236 km BaratLaut TAHUNA-KEP.SANGIHE-SULUT), Tidak berpotensi tsunami BMKG ",1
proyeknya menggunakan kumpulan data resolusi tinggi yang disebut arcticdem dan pembelajaran mesin untuk secara otomatis mencari dan menandai tanah longsor,0
isyak memerinci 52 793 unit rumah itu terdiri dari 6 336 rumah rusak berat 6 806 rumah rusak ringan dan 39 651 rusak ringan,0
kisah jenderal tni berkendara 4 hari menempuh perjalanan 986 km tancapkan merah putih di perbatasan,0
" Gempa Mag:4.9, 05-Mar-21 06:36:58 WIB, Lok:4.89 LU, 96.01 BT (Pusat gempa berada di darat 32 km BaratDaya Kab. Pidie Jaya), Kedlmn:4 Km Dirasakan (MMI) IV Tangse , II-III Nagan Raya, II Banda Aceh, II Aceh Besar BMKG ",1
ketua dpr ri puan maharani menyambut hardiknas sebagai momentum evaluasi belajar dari rumah hingga penyebab putus sekolah,0
selain melaksanakan uji klinis tahap iii vaksin covid 19 pemerintah melalui lembaga eijkman bppt lipi dll juga mengembangkan vaksin sendiri dari isolat virus covid 19 yang ada di indonesia saya berharap vaksin merah putih tersebut bisa selesai pertengahan tahun 2021,0
alhamdulillah hari ini bisa melaksanakan salat jumat di masjid baiturrahim di kompleks istana kepresidenan ini salat jumat pertama sejak pandemi covid 19 dan pemberlakuan psbb di jakarta salat jumat kali ini dilakukan dengan mengikuti protokol kesehatan yang ketat,0
gunakan hujan buatan didalam musim kekeringan dlm seminggu 4 x hujan buatan siapkan dari sekarang,0
" Gempa Mag:4.7, 25-Apr-21 13:33:22 WIB, Lok:0.47 LU, 122.33 BT (Pusat gempa berada di laut 6 km Barat Daya Boalemo), Kedlmn:118 Km Dirasakan (MMI) III Limboto, II-III Gorontalo BMKG ",1
" Gempa Mag:3.4, 26-Okt-20 11:12:47 WIB, Lok:3.34 LS, 128.32 BT (Pusat gempa berada di laut 4 km barat Kairatu), Kedlmn:10 Km Dirasakan (MMI) III Kairatu BMKG ",1
gempa klarifikasi pvmbg ahli vulkanologi bnpb,0
" Gempa Magnitudo: 6.0, Kedalaman: 295 km, 10 Apr 2021 16:30:45 WIB, Koordinat: 3.99 LU-124.73 BT (94 km BaratLaut TAHUNA-KEP.SANGIHE-SULUT), Tidak berpotensi tsunami BMKG ",1
harapan menkes sebelum masuk kerja di januari vaksin covid 19 sudah terdistribusi,0
banser ini pagi pagi malah udah jihad lagi bukanya ngopi malah mendistribusikan bantuan dari sahabat ansor paser tanah grohot di lokasi banjir kab hst luar biasa emang bansertanggapbencana,0
" Gempa Mag:6.1, 03-Jun-21 17:09:58 WIB, Lok:0.35 LU,126.22 BT (135 km BaratDaya TERNATE-MALUT), Kedlmn:10 Km, tdk berpotensi tsunami BMKG ",1
banjir jernih gmn nie miska,0
presiden memantau dari atas jembatan di tengah banjir di kalsel,1
70 Rumah Warga Kubu Raya Kalbar Rusak Disapu Puting Beliung,1
hubungan gempa depth yg dalam dengan volcano,0
kopi sudah menjadi bagian tidak terpisahkan warga dunia seperti kopi nikmat andalan kota banyuwangi ini kopai osing di sanggar genjah arum desa adat osing,0
acara bukber ini gagal total karena tak ada yang datang ada juga kisah wanita beli pukis karena penjualnya mirip mendiang ibu simak yuk beritaterpopuler kali ini,0
" Gempa Mag:3, 14/01/2021 10:58:49 (Pusat gempa di Laut 6 km Barat Salakan, Kab.Banggai Kepulauan), Kedlmn:10 Km Dirasakan (MMI) II Salakan, BMKG",1
kmhdi galang bantuan untuk korban banjir dan gempa berita nusabali phdi kmhdi gempabumi banjir longsor,0
kalau lu kena virus ini nanti obatin aja pake slogan open minded yg selama ini lu koar2in,0
"Info Gempa Magnitudo: 3.1 SR, 07-Jul-18 12:37:50 WIB, Lok: 6.88 LS, 106.40 BT (38 Km Tenggara LEBAK-BANTEN), Kedalaman: 6 Km ::BMKG ",1
kini ia ciptakan goncangan dari krakatau dan merapi agar manusia bersiap menghadapi amarah alam tuhan sentil manusia yg tak menghargai alam mereka yg merusak gunung mereka yg membuat hutan beton mereka yg musnahkan penghuni alam tuhan sentil dg gempa dan erupsi,0
jelang tahun baru harga kebutuhan pokok stabil,0
Banjir terjadi setelah hujan deras mengguyur Ogan Komering Ulu dua hari terakhir. banjir,1
gempa lokal gaes eta mah,0
"Info Gempa Magnitudo:6.6 SR, 12-Feb-16 17:02:24 WIB, Lok:9.77 LS,119.34 BT (14 km BaratDaya SUMBABARAT-NTT), Kedlmn:10 Km ",1
"Hujan Es dan Puting Beliung Landa Kabupaten Dairi, Sumut ",1
lembaga eijkman sudah mendapatkan data tujuh urutan genome lengkap virus korona yang sangat berguna untuk pengembangan vaksin saya juga senang bahwa komunitas peneliti terus bekerja untuk menemukan obat dan terapi yang efektif bagi pengobatan covid 19,0
jalan tol trans sumatra akan menumbuhkan titik titik pertumbuhan ekonomi baru serta menyerap tenaga kerja sebanyak 296 ribu secara langsung untuk 18 ruas yang ada saat ini pun pembangunan jalan tol yang ada sudah menyerap 24 700 tenaga kerja,0
17 saat itu kamera ftv dan film jauh beda ganti kamera karena saya menyiapkan materinya andai diblow up untuk bioskop maternya memenuhi standar,0
sedih banget padahal kemaren seharian gaada hujan tapi jalanan tetep banjir,0
bantu doa juga buat manado yg sedang dilanda banjir udah makan 3 korban,1
atalanta gagal meraih poin penuh dari sassuolo dalam lanjutan liga italia bermain dengan 10 orang la dea meraih hasil imbang 1 1,0
terimakasih malang dan surabaya sampai jumpa tahun depan sepurane ngga bisa ketemuan banyak sama para sedherek,0
" Gempa Mag:5.3, 29-Mei-21 08:25:14 WIB, Lok:1.07 LU,120.02 BT (84 km BaratLaut TOLI-TOLI-SULTENG), Kedlmn:10 Km, tdk berpotensi tsunami BMKG ",1
" Gempa Mag:4.8, 07/12/2020 23:05:18 (Pusat gempa di darat 7 km tenggara Pasaman), Kedlmn:8 Km Dirasakan (MMI) III-IV Pasaman, I-II Payakumbuh, I-II Bukittinggi, I-II Padang Panjang, BMKG",1
monaco sama macau kerjaannya judi mulu tapi ga pernah kena tsunami tornado gunung meletus gempa dll mungkin just mungkin bencana alam itu hubungannya sama geografi dan geologi dan ga ada hubungannya sama peradaban manusia,0
"Setelah menimbulkan hujan lebat dan banjir di beberapa wilayah Indonesia, kekeringan",1
Revisi: Awanpanas guguran Gunung Merapi terjadi pada tanggal 31 Juli 2019 pukul 16:10 WIB. Awanpanas guguran tercatat di seismogram dengan amplitudo max. 60 mm dan durasi ?95 detik. Jarak luncur 950 m ke arah hulu Kali Gendol.,1
masih pagi udh denger kabar kyk gini yaallah stay safe everyone gempa kedengeran dentuman,0
kebijakan itu menyusul aturan pemerintah pusat terkait larangan mudik,0
" Gempa Mag:4.5, 20/10/2020 20:46:57 (Pusat gempa di laut 22 km tenggara Pulau Siberut), Kedlmn:10 Km Dirasakan (MMI) II-III Pulau Siberut, BMKG",1
"Sedikitnya delapan unit rumah rusak berat (RB), 17 rusak sedang dan tiga lainnya rusak ringan setelah diterjang angin puting beliung di Dusun Paulian, Desa Sei Muka, Kec. Datuk Tanah Datar, Kabupaten Batubara, Sumatera Utara, Selasa (1/9). Selengkapnya : ",1
" Gempa Mag:4.2, 12/12/2020 13:28:07 (Pusat gempa di laut 66 km Barat Daya Kaimana), Kedlmn:10 Km Dirasakan (MMI) III-IV Kaimana, BMKG",1
"SINABUNG MELETUS LONTARKAN ABU SETINGGI 4.2 KM DAN LUNCURKAN AWAN PANAS SEJAUH 4,5 KM selengkapnya klik di ",1
"Terjadi awanpanas guguran di G. Merapi pada tgl 14/04/2019 pukul 01.42 WIB dgn durasi 107 detik, jarak luncur 1000 meter ke arah hulu Kali Gendol. StatusWaspada sejak 21 Mei 2018",1
indonesia beda mas itu gempa tapi bukan efek dari anak krakatau cek aja di,0
semuanya mengarah ke sana bagaimana fpi ini benar benar harus segera dibersihkan dari anasir anasir ekstemisme,0
tes swab antigen acak digelar di rest area tol purbaleunyi,0
" Gempa Mag:3.6, 03-Mar-21 06:33:06 WIB, Lok:2.30 LS, 140.48 BT (Pusat gempa berada di laut 33 km Timur Laut Kab. Jayapura), Kedlmn:10 Km Dirasakan (MMI) II Jayapura BMKG ",1
ledakan itu menciptakan tsunami dengan gelombang mencapai 40m dan menewaskan 34rb orang akibat ledakan super dahsyat itu gunung krakatau hilang dari permukaan bumi tetapi pada tahun 1927 ditemukan gundukan di tengah laut dan ternyata itu adalah anak gunung krakatau,0
" Gempa Mag:3.7, 16/01/2021 08:08:17 (Pusat gempa di darat 23 km Tenggara Sidenreng Rappang), Kedlmn:10 Km Dirasakan (MMI) II-III Sidrap, II-III Wajo, BMKG",1
anjir pinter juga ini var menetralkan diri,0
Terjadi awanpanas guguran di G. Merapi pd tgl 23/03/2019 pukul 15.16 WIB dgn durasi 120 detik. Awanpanas guguran tidak terpantau secara visual karena cuaca mendung dan berkabut. StatusWaspada sejak 21 Mei 2018,1
maaf mas bisa bantu ulas juga jatiasih apakah bisa ada gempa kah,0
kapolda jatim larang perayaan tahun baru kerumunan akan dibubarkan,0
"Awanpanas guguran Merapi tanggal 17 Juni 2021 pukul 15.38 WIB tercatat di seismogram dengan amplitudo 17 mm dan durasi 86 detik. Merapi berkabut, estimasi jarak luncur 1.000 m ke arah tenggara. MerapiSiaga sejak 5 November 2020 ",1
id jadi biar presiden lebih gampang dlm mengatasi banjir seperti yg telah beliau buktikan di dki yg tidak ada banjir lg,0
" Gempa Mag:5.7, 13-Jan-21 01:17:39 WIB, Lok:2.87 LS,136.94 BT (30 km Tenggara WAROPEN-PAPUA), Kedlmn:74 Km, tdk berpotensi tsunami BMKG ",1
badai ngaciro memporak porandakan ibu pertiwi,0
" Gempa Mag:3.3, 14-Mar-21 06:34:37 WIB, Lok:2.42 LS, 120.24 BT (Pusat gempa berada di darat 33 km Tenggara Luwu Utara), Kedlmn:5 Km Dirasakan (MMI) II Masamba BMKG ",1
" Gempa Magnitudo: 5.0, Kedalaman: 133 km, 07 Mar 2021 11:43:25 WIB, Koordinat: 4.59 LU-125.82 BT (114 km TimurLaut TAHUNA-KEP.SANGIHE-SULUT), Tidak berpotensi tsunami BMKG ",1
"?Jarak luncur awanpanas guguran masih dalam rekomendasi jarak bahaya yang telah ditetapkan, yaitu pada jarak maksimum 5 km dari puncak Gunung Merapi?, tambahnya.",1
" Gempa Mag:5.1, 29-Apr-21 14:26:34 WIB, Lok:1.57 LS,134.39 BT (84 km Tenggara MANOKWARISEL-PAPUABRT), Kedlmn:10 Km, tdk berpotensi tsunami BMKG ",1
" Gempa Mag:3.9, 01-Feb-21 10:56:18 WIB, Lok:8.61 LS, 120.50 BT (Pusat gempa berada di darat 4 km Timur Laut Ruteng, Manggarai), Kedlmn:10 Km Dirasakan (MMI) III-IV Ruteng BMKG ",1
fpi resmi dilarang ini suasana malam di petamburan,0
truk tabrak mobil dua orang meninggal dunia,0
saha eta teh,0
t ga perlu kuliah sastra cukup ngutip quote musisi indie udah ngerasa setara s3 sastra indo,0
" Gempa Mag:5.2, 25-Jan-21 01:42:07 WIB, Lok:1.81 LS,133.42 BT (14 km TimurLaut TELUKBINTUNI-PAPUABRT), Kedlmn:10 Km, tdk berpotensi tsunami BMKG ",1
semoga allah selalu menjaga kita keluarga kita dan orang orang yang kita sayangi karena nya aamiin gempa anakkrakatau dentuman lockdownextended,0
dentuman yang terdengar di jabodetabek tengah dipelajari bmkg analisis dugaan awal bukan dari gempa kumparannews,1
produser menepati ucapannya dia akan mengundang jokowi maka kami berangkat ke istana bogor masuk sampai ruang tunggu hampir tiga jam kami menunggu sampai datang seorang profesor yang juga hendak bertemu presiden dan saya diceramahi soal revolusi mental dan bikin film bagus,0
" Banjir di Kab. Kampar, Prov. Riau Korban Jiwa : - 14 KK dan 50 jiwa terdampak Kerugian Material : - 14 rumah terdampak PusdalopsBNPB Kampar ",1
banyak bgt hal yg sensitif yg kejadian seperti kecelakaan gempa kebakaran bahkan sering dimarahi temen kalau ngomong sembarangan karena suka kejadian tapi ga merasa indigo aku anggap naluriku lebih tajam aja,0
" Gempa Dirasakan Magnitudo: 4.8, Kedalaman: 48 km, 01 Apr 2021 12:00:52 WIB, Koordinat: 8.89 LS-113.53 BT (Pusat gempa berada di laut, 78 km Barat Daya Jember), Dirasakan (MMI): II Kuta, Bali BMKG ",1
bagaimana berperilaku dalam tatanan hidup baru apakah kembali ke kondisi normal seperti dulu inilah kebiasaan kebiasaan baru yang hendaknya kita patuhi dan kita jadikan protokol kesehatan tatanan hidup baru ini bukan untuk mengekang tapi untuk kesehatan kita bersama,0
betul mas cuma yang membedakan orang jepang udah siap banget menghadapi bencana mungkin buat mereka gempa kaya game vr walaupun ya pasti masih ada aja kerugian yang dialami tapi pasti sudah minimal banget pengen banget sih kalau indonesia bisa seperti itu juga,0
piyu melihat ada pengaruh u2 hingga queen di album terbaik terbaik milik dewa 19 salah satunya di lagu jalan kita masih panjang,0
anggaran pendidikan difokuskan untuk meningkatkan kualitas sdm kemampuan adaptasi teknologi hingga peningkatan produktivitas melalui pengetahuan ekonomi era industri 4 0 selain itu untuk sarana prasarana pendidikan daerah tertinggal terdepan dan terluar dan lain lain,0
komnas ham pemerintah tak boleh bubarkan organisasi tanpa proses peradilan,0
"Tingkat aktivitas masih Siaga (Level III) dgn potensi bahaya berupa guguran lava dan awanpanas guguran pada sektor selatanbarat daya, yaitu di Kali Boyong, Bedog, Krasak, Bebeng, dan Putih dgn jarak maks 5 km dari puncak. ",1
" Gempa Mag:3.4, 18-Jan-21 20:51:39 WIB, Lok:2.98 LS, 118.88 BT (Pusat gempa berada di darat 16 km barat laut Majene), Kedlmn:20 Km Dirasakan (MMI) III Malunda, III Ulumanda, II Mamuju BMKG ",1
 Terpantau pemendekan jarak tunjam sebesar 2 cm dari metode EDM.  Kubah lava saat ini dalam kondisi stabil.  Tingkat aktivitas Waspada (Level II).  Potensi bahaya saat ini berupa awanpanas dari runtuhnya kubah lava dan lontaran material vulkanik dari letusan eksplosif.,1
" Gempa Mag:4.7, 12-Feb-21 12:05:11 WIB, Lok:9.01 LS, 111.33 BT (Pusat gempa berada di laut 94 km Tenggara Pacitan), Kedlmn:16 Km Dirasakan (MMI) II Karangkates, II Pacitan BMKG ",1
"Info Gempa Magnitudo: 3.9 SR, 22-Aug-18 07:46:21 WIB, Lok: 9.49 LS, 112.77 BT (153 km Tenggara Malang-JATIM), Kedlmn:10 Km :: BMKG-TRT Sumber ",1
fasilitas kesehatan di rumah sakit harus ditingkatkan dan pengujian pcr dinaikkan sampai 30 000 tes per hari kita juga perlu menggalakkan gerakan nasional disiplin protokol kesehatan agar masyarakat semakin disiplin memakai masker jaga jarak aman dan sering mencuci tangan,0
karna d tempatnya gapernah banjir kali,0
hal ini imbas dari kerumunan yang terjadi di pasar tanah abang jakarta pusat pada sabtu hingga hari ini,0
terpopuler sunan muria merupakan wali yang berdakwah di gunung muria jawa tengah strategi dakwah yang digunakan mengikuti strategi sunan kalijaga walisongo sunanmuria topongeli ramadhan2021,0
semalem sempet denger tapi dipikir tetangga terus pas ke kamar ngerasa kaya gempa gitu tapi mencoba meyakinkan diri ini kalau ini halu e pas pagi liat berita refleks mo nangis huhu jaga diri dan selalu berdoa ya kalian semua,0
" Gempa Magnitudo: 5.1, Kedalaman: 10 km, 18 Feb 2021 17:43:05 WIB, Koordinat: 4.54 LS-101.51 BT (117 km BaratDaya BENGKULU-BENGKULU), Tidak berpotensi tsunami BMKG ",1
sugan teh aing mah mimpi sianying bener gempa,0
" Gempa Mag:2.8, 26-Mei-21 23:00:58 WIB, Lok:7.02 LS, 109.93 BT (Pusat gempa berada di darat 17 km Barat Weleri, Kendal), Kedlmn:14 Km Dirasakan (MMI) III Kendal BMKG ",1
" Awanpanas guguran merupakan fenomena yg biasa terjadi di Merapi. Jarak luncur awanpanas masih dalam jarak aman rekomendasi (&lt;3 km dari puncak). Di luar radius tsb, masyarakat tidak perlu panik dan dapat beraktivitas seperti biasa ?",1
"Update banjir di Kabupaten Bandung, Jawa Barat 26 Januari 2020, pukul 09.00 WIB. banjir Pusdalops infografis ",1
Banjir di Gorontalo: via,1
 Potensi bahaya saat ini berupa awanpanas dari runtuhnya kubah lava dan lontaran material vulkanik dari letusan eksplosif. statuswaspada sejak 21 Mei 2018 BPPTKG AktivitasMerapi,1
mungkin gempa di tasik y berasa smp kab malang 2x tapi skala kecil dan smp aq kebangun,1
" Gempa Mag:4.9, 27-Jan-21 19:45:27 WIB, Lok:2.71 LS, 138.90 BT (Pusat gempa berada di Darat 74km Tenggara Mamberamo Tengah), Kedlmn:25 Km Dirasakan (MMI) II-III Sarmi BMKG ",1
" Gempa Mag:3.1, 04-Jun-21 04:59:30 WIB, Lok:8.48 LS, 117.48 BT (Pusat gempa berada didarat 6Km TimurLaut Sumbawa), Kedlmn:5 Km Dirasakan (MMI) II Sumbawa BMKG ",1
"BPBD Prov.Jabar melaporkan Kejadian Angin Puting Beliung pd hari Jumat,31 Juli 2015 Pkl.17:00 WIB di Prov.Jawa Barat,Kab.Bogor,Kec.Dramaga",1
pengunjung karimunjawa wajib rapid antigen,0
75 tahun yang lalu pbb dibentuk agar perang besar perang dunia ii tidak terulang kembali agar dunia bisa lebih damai stabil dan sejahtera di usia pbb yang ke 75 kini kita patut bertanya apakah dunia yang kita impikan tersebut sudah tercapai,0
Puting Beliung Rusak Sejumlah Rumah di Pematang Siantar,1
terpopuler gunung pegat di klaten menyimpan bangunan kuno di bawah gunung itu terdapat saluran air bawah tanah dan lima luweng sumur di gunung yuk lihat,0
yaa karena tentu saja tidak efisien dan ekonomis bila mengubah rangka bodi kereta tua untuk dipasangin ac central,0
"7:54 Peta kajian risiko ancaman awan panas dan lahar Desa Suroteleng, Klakah, Samiran Boyolali Merapi ",1
dengan demikian pemerintah daerah dapat secara optimal mempersiapkan langkah langkah pencegahan untuk mengantisipasi pemicu terjadinya bencana hidrometeorologi seperti banjir dan tanah longsor kawal presiden jokowi,0
moots semalem ada gempa atau apa si kok kaya dentuman gitu sama geter geter,0
2021 muncul mermaid ditengah banjir ajiig sedih gua,0
Laporan pengamatan awanpanas Gunung Merapi tanggal 16 Jan 2021 pukul 00.0006.00 WIB.,1
tiga orang pemudik dikirim ke rumah karantina,0
karena cilegon aja ga denger apa2 dan gaada dentuman apapa bukannya maksud sok religi karena di beritapun dentuman itu bukan berasal dri gempa dri karakatau nya petirpun juga bukan karena cilegon yg dekat saja tidak ada dentuman apa apa yg terdengar,0
harusnya reply jd rt gituu,0
sule mengaku ngefans dengan andre taulany sejak lama hingga akhirnya kini bisa berteman,0
"Terjadi awanpanas guguran di Gunung Merapi tanggal 11 Maret 2021 pukul 23.36 WIB. Awanpanas guguran dengan amplitudo maksimum 30 mm dan durasi 106 detik, estimasi Jarak luncur 1200 m ke arah Barat Daya. MerapiSiaga sejak 5 November 2020 mbg ",1
rektor universitas lampung bedah buku pelengseran gus dur,0
lah influencer nya aja malah nyebar konspirasi,0
saya pernah pilih org gagah banget anak motor badan berkelir kalo ngomong vokalnya bagus saat saya tawari seneng banget dan pede pas hari syuting lihat kru saya seratusan orang lampu besar besar saat saya teriak action ngga ada suaranya,0
" Gempa Mag:3.3, 29/11/2020 14:54:44 (Pusat gempa di darat 28 km Tenggara Sumbawa Barat), Kedlmn:11 Km Dirasakan (MMI) III Sumbawa Barat, BMKG",1
aku terharu dengan rejeki yang diberi allah dipenghujung tahun ini line up film tahun depan seru seru alkamdulillah,0
"Intensitas hujan yang tinggi fan drainase yg buruk menyebabkan banjir di Kota Pekalongan, Jawa Tengah. Saat ini banjir sudah surut. banjir ?? PusdalopsBNPB ",1
agong pun masih boleh bantu mangsa banjir jika takde darurat,0
Sebanyak 54 KK harus dari Desa Belali dan Desa Tarorare harus direlokasi karena berbahaya dari ancaman awan panas.,1
kepala badan pembinaan ideologi pancasila bpip yudian wahyudi mengingatkan sumpah pemuda 1928 sebagai tonggak nasionalisme,0
" Gempa Mag:4.9, 19/01/2021 07:56:40 (Pusat gempa di darat 67 km timur laut Donggala), Kedlmn:16 Km Dirasakan (MMI) III Toribulu, III Mepanga, BMKG",1
segera ditangani abrasi di pantai batuhiu pangandaran,1
tak lama usai kabareskrim baru menjabat pelaku kasus novel tertangkap,0
38 Rumah Rusak Diterjang Puting Beliung ,1
shyalimar malik positif covid 19 cepat pulih ya shyalimarmalik,0
aku sih pake tapi sore aja soalnya kalo pagi sore suka kekeringan,0
ya allah inget gempa waktu itu wkwk yang kejadian langsung aja gua gaberasa apalagi ini suara doang,0
