text,label
" Gempa Mag:3.4, 26/10/2020 11:12:47 (Pusat gempa di laut 4 km barat Kairatu), Kedlmn:10 Km Dirasakan (MMI) III Kairatu, BMKG",1
" Gempa Mag:5.6, 27-Apr-21 16:23:37 WIB, Lok:7.86 LS,106.87 BT (103 km Tenggara KAB-SUKABUMI-JABAR), Kedlmn:14 Km, tdk berpotensi tsunami BMKG ",1
" Gempa Mag:4.1, 01/02/2021 19:49:35 (Pusat gempa di laut 84 km Barat Daya Kab. Pangandaran), Kedlmn:16 Km Dirasakan (MMI) III Pangandaran, III Garut Selatan, III Cisompet, III Cikalong, III Cijulang, III Pamengpeuk, BMKG",1
dentuman yang terdengar di jabodetabek tengah dipelajari bmkg analisis dugaan awal bukan dari gempa kumparannews,1
indigo kiamat dajjal ya allah bunyi kedengeran dentuman anakkrakatau krakatau bmkg gempa merapi semeru jakarta depok magma indonesia,1
kai haverts dan timo werner tampil sip saat chelsea menuai kemenangan atas fulham duet itu dinilai masih bisa lebih baik lagi,0
leptospirosis merupakan penyakit yang bisa ditularkan kepada manusia lewat kontak langsung misalnya pada saat banjir gejala leptospirosis antara lain adalah demam tinggi diare nyeri otot sakit kuning mata merah hingga kegagalan multiorgan yang dapat berakhir pada kematian,0
" Gempa Mag:2.8, 19-Des-20 19:17:03 WIB, Lok:3.33 LS, 102.53 BT (Pusat gempa berada di darat 16 km timur laut Rejang Lebong), Kedlmn:10 Km Dirasakan (MMI) II Curup BMKG ",1
saya meminta para kepala daerah fleksibel mencari solusi bagi warga miskin yang belum menerima bansos data penerima agar transparan siapa kriterianya apa jenis bantuannya dll ini agar lebih jelas dan tidak menimbulkan kecurigaan kita juga bisa mengoreksi di lapangan,0
" Gempa Mag:5.0, 29-Oct-20 08:54:17 WIB, Lok:0.30 LS,124.46 BT (91 km Tenggara BOLAANGUKI-BOLSEL-SULUT), Kedlmn:10 Km, tdk berpotensi tsunami BMKG ",1
ada yg belajar dari kertajati ngga mau lagi dijorokin menteri peresmian,0
" Gempa Mag:5.1, 31-Des-20 17:49:03 WIB, Lok:0.35 LU, 97.66 BT (Pusat gempa berada di laut 30 km barat daya Nias Selatan), Kedlmn:21 Km Dirasakan (MMI) II-III Teluk Dalam BMKG ",1
saya juga ingin terus mengajak kita semuanya untuk kemana pun selalu utamanya selalu memakai masker memakai masker memakai masker,0
" Gempa Mag:4.7, 08-Mar-21 00:13:47 WIB, Lok:2.61 LS, 129.48 BT (Pusat gempa berada di laut 22 km Utara Wahai-MALTENG), Kedlmn:10 Km Dirasakan (MMI) III Wahai BMKG ",1
minum air daun mint adalah cara efektif untuk menghidrasi tubuh yang kekeringan faktamint,0
kereta rel listrik atau krl tak akan berhenti di stasiun tanah abang pada pukul 15 00 hingga 19 00 wib mulai hari ini,1
" Gempa Mag:5.1, 12-Nov-20 10:48:39 WIB, Lok:9.57 LS,118.16 BT (91 km BaratLaut KODI-SUMBABARATDAYA-NTT), Kedlmn:16 Km, tdk berpotensi tsunami BMKG ",1
saya membuka musrenbangnas tahun ini dengan pesan perencanaan pembangunan tahun depan harus adaptif kita bersiap dengan berbagai skenario dengan itu kita siapkan langkah mitigasi dampak kesehatan ekonomi sekaligus pemulihan jika pandemi sudah bisa kita kendalikan,0
" Gempa Dirasakan Magnitudo: 2.6, Kedalaman: 10 km, 23 Mei 2021 02:39:05 WIB, Koordinat: 0.29 LS-100.38 BT (Pusat gempa berada di darat 2 km timur laut Bukittinggi), Dirasakan (MMI): II Bukittinggi BMKG ",1
tv katanya dominasi berita pesawat mba media ya tau lah ad yg mengabari tapi ya gov db buzzerp nya ga hype karena bencana ini selain butuh tgg jawab besar negara juga banjir apalagi pasti jd nyenggal nyenggol gimana alam dirusak selama ini,0
" Gempa Magnitudo:5.3, 10-Jun-21 09:42:23 WIB, Lok:5.81 LU,126.23 BT (207 km BaratLaut MELONGUANE-SULUT), Kedlmn:10 Km, tdk berpotensi tsunami BMKG ",1
" Gempa Mag:4.1, 11-Des-20 19:51:06 WIB, Lok:8.27 LS, 116.53 BT (Pusat gempa berada di darat 42 km timur laut Lombok Utara), Kedlmn:11 Km Dirasakan (MMI) III Lombok Timur, II Lombok Utara, II Lombok Barat, II Karangasem BMKG ",1
" Gempa Magnitudo: 5.6, Kedalaman: 30 km, 13 Mei 2021 01:20:28 WIB, Koordinat: 4.02 LU-128.60 BT (213 km TimurLaut MELONGUANE-SULUT), Tidak berpotensi tsunami BMKG ",1
katanya jogja gempa bumi tapi saya belum merasakan,0
" Gempa Mag:4.4, 29/01/2021 10:33:41 (Pusat gempa di darat 15 km barat daya Dompu), Kedlmn:120 Km Dirasakan (MMI) II Waingapu, BMKG",1
yaa karena tentu saja tidak efisien dan ekonomis bila mengubah rangka bodi kereta tua untuk dipasangin ac central,0
goblok kalo ga ada info berarti ga ada gempa halu semua lo,0
fadilah halo saya bencana bot untuk melaporkan banjir di sekitarmu silakan balas dengan banjir,0
" Gempa Mag:5.0, 24-Apr-21 15:50:36 WIB, Lok:4.15 LS,129.70 BT (125 km Tenggara MALUKUTENGAH), Kedlmn:90 Km, tdk berpotensi tsunami BMKG ",1
" Gempa Dirasakan Magnitudo: 4.0, Kedalaman: 10 km, 15 Feb 2021 17:16:17 WIB, Koordinat: 4.14 LS-133.75 BT (Pusat gempa berada di laut 97 km barat daya Kaimana), Dirasakan (MMI): II Kaimana BMKG ",1
pt kci menjelaskan perihal penyesuaian perjalanan krl yang tidak lagi berhenti di stasiun tanah abang pada pukul 15 00 17 00 wib,1
" Gempa Dirasakan Magnitudo: 2.5, Kedalaman: 1 km, 25 Apr 2021 12:50:59 WIB, Koordinat: 3.16 LU-98.53 BT (Pusat gempa berada di darat 7 km Timur Laut Kab. Karo), Dirasakan (MMI): III Kabanjahe BMKG ",1
" Gempa Mag:4.2, 18/01/2021 11:11:18 (Pusat gempa di darat 16 km timur laut Majene), Kedlmn:10 Km Dirasakan (MMI) II Mamuju, BMKG",1
"Awanpanas guguran Merapi tanggal 7 Juni 2021 pukul 09.54 WIB, tercatat di seismogram dengan amplitudo 50 mm dan durasi 120 detik, estimasi jarak luncur 1200 m ke arah barat daya. MerapiSiaga sejak 5 November 2020 ",1
" Gempa Magnitudo: 5.4, Kedalaman: 157 km, 17 Mar 2021 02:08:35 WIB, Koordinat: 6.82 LS-129.78 BT (212 km BaratLaut MALUKUTENGGARABRT), Tidak berpotensi tsunami BMKG ",1
" Gempa Mag:4.8, 24-Mar-21 13:44:27 WIB, Lok:5.25 LU, 94.41 BT (Pusat gempa berada di laut 123 km Barat Daya Kota Sabang), Kedlmn:10 Km Dirasakan (MMI) II-III Banda Aceh BMKG ",1
kapal selam menjadi andalan angkatan laut untuk menyerang lawan terdapat beberapa versi mengenai kapal selam yang dianggap paling mematikan atau mengerikan berikut beberapa di antaranya,1
" Gempa Mag:2.6, 22-Des-20 19:03:52 WIB, Lok:8.35 LS, 123.01 BT (Pusat gempa berada di darat 6 km Tenggara Larantuka), Kedlmn:10 Km Dirasakan (MMI) II Flores Timur BMKG ",1
dan ini udah ada kejadian di masyarakat dimana ada orang yg mengatakan virus ini konspirasi membahayakan kesehatan orang2 disekitarnya setelah menonton video tersebut ini pernah dibahas di tweet nya bang sabda,0
" Gempa Dirasakan Magnitudo: 2.9, Kedalaman: 3 km, 24 Apr 2021 15:41:23 WIB, Koordinat: 7.24 LS-107.74 BT (Pusat gempa berada di darat 17 km barat daya Kab. Garut), Dirasakan (MMI): III Kab. Garut BMKG ",1
jangan remehkan orang bodoh yang berkumpul buktinya bisa dilihat di live comment section,0
"11. Tanggal 27 Januari 2021 pukul 9:08 WIB, awanpanas guguran tercatat di seismogram dengan amplitudo 32 mm dan durasi 126 detik, tinggi kolom tak teramati, cuaca berkabut, estimasi jarak luncur 1200 m ke arah barat daya: hulu Kali Krasak dan Boyong. MerapiSiaga",1
piyu melihat ada pengaruh u2 hingga queen di album terbaik terbaik milik dewa 19 salah satunya di lagu jalan kita masih panjang,0
" Gempa Dirasakan Magnitudo: 4.1, Kedalaman: 26 km, 20 Feb 2021 22:21:50 WIB, Koordinat: 3.47 LS-101.48 BT (Pusat gempa berada di laut 79 km Barat daya Bengkulu Utara), Dirasakan (MMI): II Bengkulu BMKG ",1
mengarungi masa masa sulit karena pandemi global ini kita patut bersyukur bahwa indonesia memiliki dasar negara pancasila yang menguatkan dan mempersatukan dengan berpegang teguh pada pancasila kita bergotong royong untuk bersama keluar dari berbagai tantangan dan kesulitan,0
hut ke 74 bhayangkara di istana negara pagi ini diperingati dengan sederhana kehadiran seluruh jajaran polri sangat dibutuhkan untuk mengajak masyarakat disiplin menjalankan protokol kesehatan mengawal penyaluran bantuan sosial dan tetap menjaga keamanan dan ketertiban,0
kapolda papua irjen mathius fakhiri menyebut enam kelompok kkb itu terdapat di wilayah kabupaten puncak intan jaya dan nduga,0
" Gempa Mag:5.4, 27/01/2021 17:40:23 (Pusat gempa di laut 20 km BaratLaut Pesisir Barat-Lampung), Kedlmn:10 Km Dirasakan (MMI) III Liwa, III Bengkulu Selatan, II Tanggamus, III Krui, III Sekincau, II Way Kanan, III Lampung Barat, BMKG",1
"Rekaman awanpanas guguran tanggal 19 Januari 2021, pukul 02.27 WIB dari CCTV Tunggularum ",1
pagi ini buka sosmed dan berita duka kembali datang belum usai kasus covid kini ibu pertiwi kembali menangis melihat anak krakatau menyemburkan apinya dan kemudian disusul gempa setelahnya melirik dr data bmkg sudah ada beberapa gunung yang erupsi dan berstatus waspada,1
aku juga ga kebayang susahnya jd presiden di republik ini tapi jokowi pemimpin tertinggi dengan mendagri orgnya doi panglima tni orgnya doi kabareskrim orgnya juga pak mahfud udah on his side ada jenderal luhut juga he can do more lah,0
lukisan di dinding sebuah gua di sulawesi selatan diketahui berumur 44 000 tahun berarti saat itu sudah ada nenek moyang manusia hidup di sana di zaman es akhir era banjir besar,0
" Gempa Mag:4.5, 22/10/2020 06:50:23 (Pusat gempa di darat 9 km Tenggara Bayah), Kedlmn:10 Km Dirasakan (MMI) IV Cikembar Sukabumi, III Bayah, III Sukabumi, III Pelabuhan Ratu, BMKG",1
" Gempa Mag:2.8, 07-Des-20 21:23:21 WIB, Lok:3.28 LU, 98.57 BT (Pusat gempa berada di darat 20 km timur laut Kab. Karo), Kedlmn:5 Km Dirasakan (MMI) II-III Bandar Baru BMKG ",1
" Gempa Dirasakan Magnitudo: 5.8, Kedalaman: 10 km, 23 Feb 2021 02:22:09 WIB, Koordinat: 1.50 LU-121.97 BT (Pusat gempa berada di laut 90 km TimurLaut Buol), Dirasakan (MMI): III Bone Bolango, IV Buol, III Toli - Toli BMKG ",1
" Gempa Mag:3.3, 20/10/2020 11:51:33 (Pusat gempa di laut 111 km Baratdaya Kaimana), Kedlmn:10 Km Dirasakan (MMI) II Kaimana, BMKG",1
judul aslinya yowis band deret pemain utamanya diawal hanya 2 yg bisa bahasa jawa timuran bayu skak dan joshua bahkan joshua karena kelamaan ngendon di cibubur lidahnya udah terdengar kaku cak jon arief didu mulanya saya pikir oranf tegal ternyata ciputat,0
" Gempa Dirasakan Magnitudo: 4.1, Kedalaman: 14 km, 23 Mar 2021 20:16:13 WIB, Koordinat: 1.01 LU-126.89 BT (Pusat gempa berada di laut 59 km barat laut Ternate), Dirasakan (MMI): II Ternate BMKG ",1
" Gempa Mag:3.2, 08-Des-20 19:57:43 WIB, Lok:4.68 LS, 122.67 BT (Pusat gempa berada di darat 18 km Barat laut Raha), Kedlmn:5 Km Dirasakan (MMI) III Raha BMKG ",1
" Gempa Mag:5.2, 12-Nov-20 10:48:40 WIB, Lok:9.53 LS, 118.17 BT (Pusat gempa berada di laut 90 km Barat Laut Kodi-Sumba Barat Daya), Kedlmn:24 Km Dirasakan (MMI) III-IV Waitabula, III Tambolaka, III Sumbawa, III Bima, II-III Sumbawa Barat, III Kodi BMKG ",1
" Gempa Dirasakan Magnitudo: 5.1, Kedalaman: 10 km, 30 Apr 2021 05:20:14 WIB, Koordinat: 9.37 LS-114.07 BT (Pusat gempa berada dilaut 127Km BaratDaya Jembrana-Bali), Dirasakan (MMI): II - III Denpasar BMKG ",1
Awanpanas guguran Gunung Merapi terjadi pada tanggal 27 Agustus 2019 pukul 18:09 WIB. Awanpanas guguran tercatat di seismogram dengan amplitudo max. 70 mm dan durasi ?198.90 detik. Jarak luncur 2.000 m ke arah hulu kali Gendol. statuswaspada sejak 21 Mei 2018,1
" Gempa Dirasakan Magnitudo: 3.3, Kedalaman: 10 km, 11 Apr 2021 12:13:40 WIB, Koordinat: 4.54 LS-129.81 BT (Pusat gempa berada di laut 10 Km Barat Banda - Maluku Tengah), Dirasakan (MMI): III Banda BMKG ",1
Awanpanas guguran Merapi tanggal 3 Mei 2021 pukul 00.52 WIB tercatat di seismogram dengan amplitudo 38 mm dan durasi 141 detik. Jarak luncur 1500 meter ke arah barat daya. MerapiSiaga sejak 5 November 2020,1
" Gempa Mag:4.8, 12/01/2021 17:11:55 (Pusat gempa di laut 45 km BaratLaut Tahuna), Kedlmn:10 Km Dirasakan (MMI) II Tahuna, BMKG",1
gurarararara tawa whitebeard tahukah kamu tawanya itu juga melambangkan kekuatannya gura gura no mi alias buah gempa gempa,0
" Gempa Mag:4.3, 10-Mar-21 19:50:00 WIB, Lok:1.02 LU, 124.49 BT (Pusat gempa berada di darat 24 km BaratDaya Amurang-Minsel), Kedlmn:10 Km Dirasakan (MMI) III Modayag, II Tomohon , III Amurang, IV Motoling , III Tenga BMKG ",1
" Gempa Mag:3.5, 19/01/2021 16:52:27 (Pusat gempa di laut 78 km barat daya Kab. Pangandaran), Kedlmn:24 Km Dirasakan (MMI) II-III Cibalong, II-III Cipatujah, BMKG",1
" Gempa Magnitudo: 5.0, Kedalaman: 10 km, 23 Mei 2021 10:48:15 WIB, Koordinat: 6.54 LS-105.47 BT (17 km BaratLaut SUMUR-BANTEN), Tidak berpotensi tsunami BMKG ",1
belajar videografi dan fotografi bisa dilakukan di mana saja termasuktiktok coba cek akun ini sering bikin konten bagus soal ilmu tersebut,0
tempo hari saya ke kampung kayutangan di kota malang dan ternyata bisa kok sebuah kampung warganya sepakat untuk tidak buang sampah ke sungai dan selokan satu kampung bersih,0
mohon doa dan dukungan nya agar relawan bisa membantu penyintas banjir,0
1 misal kita beli minuman kemasan di kemasannya tertulis 600 ml belum tentu isi di kemasannya persis 600 ml bisa kurang bisa lebih meski hanya beberapa ml makanya itu di industri ada yang namanya pengendalian kualitas agar isinya engga kurang atau lebih banget,0
empat bulan ini pemerintah telah meluncurkan berbagai skema insentif untuk usaha mikro dan kecil dari subsidi bunga insentif pajak sampai modal kerja satu lagi saya luncurkan hari ini program banpres produktif usaha mikro program ini bukan pinjaman melainkan hibah,0
" Gempa Dirasakan Magnitudo: 5.0, Kedalaman: 11 km, 02 Mei 2021 19:07:31 WIB, Koordinat: 5.96 LS-103.30 BT (Pusat gempa berada di laut 110 Barat Daya Pesisir Barat), Dirasakan (MMI): III Lampung Barat BMKG ",1
" Gempa Mag:3.3, 14-Mar-21 06:34:37 WIB, Lok:2.42 LS, 120.24 BT (Pusat gempa berada di darat 33 km Tenggara Luwu Utara), Kedlmn:5 Km Dirasakan (MMI) II Masamba BMKG ",1
" Gempa Mag:5.3, 19-Oct-20 21:11:56 WIB, Lok:7.28 LS,126.63 BT (161 km BaratLaut MALUKUBRTDAYA), Kedalaman:389 Km, tidak berpotensi tsunami BMKG",1
" Gempa Mag:2.8, 26-Mei-21 23:00:58 WIB, Lok:7.02 LS, 109.93 BT (Pusat gempa berada di darat 17 km Barat Weleri, Kendal), Kedlmn:14 Km Dirasakan (MMI) III Kendal BMKG ",1
" Gempa Mag:5.2, 21-Oct-20 21:35:09 WIB, Lok:3.31 LS,100.35 BT (33 km BaratDaya PULAUPAGAISELATAN-SUMBAR), Kedlmn:10 Km, tdk berpotensi tsunami BMKG ",1
" Gempa Mag:4.5, 29/11/2020 19:14:15 (Pusat gempa di darat 39 km barat laut Parigi Moutong), Kedlmn:10 Km Dirasakan (MMI) BMKG",1
gunung lawu udah mati dingin banget biasanya kalo udah mati ya mati paling muncul anak baru tapi sebelumnya ada gempa dulu,0
" Gempa Mag:5, 14/01/2021 00:33:06 (Pusat gempa di laut 30 km Tenggara Tobelo), Kedlmn:10 Km Dirasakan (MMI) II-III Tobelo, II-III Galela, II-III Morotai, BMKG",1
"Ketinggian muka air di wilayah terdampak sangat beragam, dari 20 ? 150 cm. BPBD setempat mencatat 15 jiwa mengungsi di Masjid Baiturahman, mereka yang berada di Desa Cilengkrang, Kecamatan Pasaleman. Tidak ada korban jiwa akibat banjir di wilayah tiga kecamatan ini. ",1
" Gempa Dirasakan Magnitudo: 4.0, Kedalaman: 5 km, 03 Jun 2021 01:38:15 WIB, Koordinat: 5.87 LU-95.25 BT (Pusat gempa berada di darat 8 km Barat Daya Kota Sabang), Dirasakan (MMI): II - III Sabang BMKG ",1
ceu kalo lagi psbb gini pas ada gempa ga boleh kumpul ya diluar rumah,0
" Gempa Mag:4.7, 22-Mei-21 22:47:21 WIB, Lok:8.10 LS, 107.17 BT (Pusat gempa berada di laut 126 km Barat Daya Kabupaten Bandung), Kedlmn:32 Km Dirasakan (MMI) II-III Cimaung BMKG ",1
ada pesan sangat penting yang aku sampaikan lewat video ini semoga teman twitter paham dan sadar dari gempa krakatau semeru merapi dentuman sepertinya kita semua sedang disadarkan atas peringatan tentang hari kiamat ya tuhan ya allah amal kita masih belum cukup,0
" Gempa Mag:4.7, 08-Feb-21 08:12:27 WIB, Lok:9.81 LS, 111.35 BT (Pusat gempa berada di laut 125 km Tenggara Pacitan), Kedlmn:10 Km Dirasakan (MMI) II Pacitan BMKG ",1
"Info Gempa Magnitudo:5.2 SR, 04-Nov-15 13:14:34 WIB, Lok:6.80 LS,105.01 BT (88 km BaratDaya PANDEGLANG-BANTEN), Kedlmn:10 Km ::BMKG",1
"Update penanganan bencana angin PutingBeliung di Kabupaten Tegal, Jawa Tengah, yg terjadi 20 Oktober 2019 pukul 22.00 WIB. PusdalopsBNPB ",1
ini berita cnn tahun 2019 indonesia punya 127 gunung aktif lalu berita kompas 2019 nulis sepanjang 2019 ada 11 573 kali gempa dengan berbagai magnitudo kedalaman dan titik ini negara dr dulu emg rawan bencana alam makanya informasi publik amp edukasi kebencaan penting bgt,1
hai orang baik mari tingkatkan kepedulian sosial dan keinginan untuk membantu sesama kami segenap ormawa universitas esa unggul akan melaksanakan galang dana untuk membantu saudara saudara kita yang terkena dampak bencana banjir di kalimantan dan gempa bumi di sulawesi,0
web kritik film danieldokter tariz aryaapepe rasyidharry rutin saya baca juga channel cinecrib dan sumatranbigfoot kadang review mereka bertentangan dan menarik menelaah dmn pertentangannya kan,0
bencana datang silih berganti peringatan untuk kita dari sang ilahi gempa bumi abrasi erupsi erosi hingga korupsi,0
" Gempa Mag:2.8, 01/11/2020 02:43:38 (Pusat gempa di Darat 21 km Timur Laut Lombok Timur), Kedlmn:10 Km Dirasakan (MMI) II Lombok Timur, BMKG",1
pandemi covid 19 telah menimbulkan ketidakpastian ekonomi dunia itulah sebabnya postur apbn tahun 2021 harus dirancang untuk mengantisipasi berbagai kemungkinan termasuk risiko masih berlanjutnya ketidakpastian ekonomi global di tahun 2021,0
keinget yang is waktu gempa jogja ga yang bareng tsunami itu sepulau jawa ikut batuk sampe bali dan akhirnya muncul lumpur lapindo,0
kisah rosululloh saw yang ada kaitannya dengan gunung saya kira tepat dengan fenomana skrg monggo dentuman gempa anakkrakatau krakatoa gunungkrakatau,0
kini mata uang kripto mulai hangat dibicarakan di indonesia hanya saja kripto belum bisa menjadi alat pembayaran di indonesia,0
" Gempa Mag:4.4, 28/11/2020 21:14:21 (Pusat gempa di darat 49 km Barat Laut Parigi Moutong), Kedlmn:6 Km Dirasakan (MMI) III Parigi Moutong, BMKG",1
" Gempa Magnitudo:3.1, 06-Jun-21 21:41:56 WIB, Lok:4.13 LS, 121.77 BT (Pusat gempa berada di darat 21 km tenggara Kolaka), Kedlmn:10 Km Dirasakan (MMI) II - III Kolaka, II - III Kolaka Timur BMKG ",1
" Gempa Mag:4.7, 02/02/2021 21:44:59 (Pusat gempa di laut 11 km Barat Laut Melonguane), Kedlmn:10 Km Dirasakan (MMI) III Melonguane, BMKG",1
"Awanpanas guguran G. Merapi terjadi pd tgl 07/03/2019 pukul 23.30 WIB dgn durasi 130 detik, jarak luncur 1300 m, arah ke hulu K. Gendol. Jarak luncur awanpanas masih dlm jarak aman rekomendasi, shg masyarakat diimbau untuk tetap tenang. StatusWaspada sejak 21 Mei 2018 ",1
" Gempa Mag:4.4, 01-Mei-21 08:47:25 WIB, Lok:1.29 LU, 96.80 BT (Pusat gempa berada di laut 64 km Barat Daya Nias Utara), Kedlmn:4 Km Dirasakan (MMI) II Nias Utara BMKG ",1
" Gempa Mag:5.1, 20-Oct-20 10:12:50 WIB, Lok:1.77 LU,127.30 BT (56 km BaratLaut HALMAHERABARAT-MALUT), Kedalaman:71 Km, tidak berpotensi tsunami BMKG",1
" Gempa Dirasakan Magnitudo: 5.3, Kedalaman: 185 km, 08 Jun 2021 12:00:34 WIB, Koordinat: 0.35 LU-123.75 BT (Pusat gempa berada di darat 26 km BaratDaya Bolaanguki), Dirasakan (MMI): II Bolaang Mongondow Selatan BMKG ",1
" Gempa Dirasakan Magnitudo: 5.0, Kedalaman: 10 km, 10 Jun 2021 17:12:45 WIB, Koordinat: 4.96 LS-102.97 BT (Pusat gempa berada di Laut 45 km BaratDaya Kaur), Dirasakan (MMI): III-IV Kaur, III Lampung Barat, II - III Manna, II Bengkulu, Kepahiang BMKG ",1
" Gempa Dirasakan Magnitudo: 3.2, Kedalaman: 7 km, 25 Feb 2021 22:16:16 WIB, Koordinat: 0.66 LS-120.16 BT (Pusat gempa berada di laut 9 km Timur Laut Toboli Kab. Parigi Moutong), Dirasakan (MMI): III Parigi, II-III Palu, II Sigi BMKG ",1
" Gempa Dirasakan Magnitudo: 3.1, Kedalaman: 10 km, 16 Feb 2021 22:33:32 WIB, Koordinat: 9.44 LS-125.34 BT (Pusat gempa berada di laut 49 km Timurlaut Malaka), Dirasakan (MMI): II Kab. Malaka BMKG ",1
angka kematian akibat covid india memecahkan rekor ada apa,0
kayanya bener2 lagi diingetin sama allah hei manusia kalian lupa tujuan kalian diciptakan kalian ga ada apa2nya virus gunung gempa bisa tsunami dimana sebaik2 tempat berlindung,0
" Gempa Mag:5.1, 29-Apr-21 14:26:34 WIB, Lok:1.57 LS, 134.39 BT (Pusat gempa berada di Laut 84 km Tenggara MANOKWARISEL), Kedlmn:10 Km Dirasakan (MMI) III Ransiki, III Oransbari BMKG ",1
" Gempa Mag:6.4, 07/01/2021 03:59:37 (Pusat gempa di laut 71 km BaratDaya Bonebolango), Kedlmn:131 Km Dirasakan (MMI) BMKG",1
" Gempa Mag:4.5, 30-Okt-20 20:47:31 WIB, Lok:1.23 LS, 120.02 BT (Pusat gempa berada di darat 8 km TimurLaut Pakuli-Kabupaten Sigi), Kedlmn:10 Km Dirasakan (MMI) III Kulawi BMKG ",1
" Gempa Mag:5.2, 12-Nov-20 10:48:40 WIB, Lok:9.53 LS,118.17 BT (90 km BaratLaut KODI-SUMBABARATDAYA-NTT), Kedalaman:24 Km, tidak berpotensi tsunami BMKG",1
"Info Gempa Magnitudo:4.5 SR, 07-Jul-18 12:18:22 WIB,Lok: 6.97 LS,106.35 BT (46 km Tenggara LEBAK-BANTEN), Kedlmn: 6 Km ::BMKG ",1
terpopuler gunung pegat di klaten menyimpan bangunan kuno di bawah gunung itu terdapat saluran air bawah tanah dan lima luweng sumur di gunung yuk lihat,0
" Gempa Mag:5.4, 23-Mei-21 10:50:51 WIB, Lok:6.54 LS,105.46 BT (18 km BaratLaut SUMUR-BANTEN), Kedlmn:10 Km, tdk berpotensi tsunami BMKG ",1
" Gempa Mag:4.6, 07-Jan-21 21:44:06 WIB, Lok:8.73 LS, 110.28 BT (Pusat gempa berada di laut 89 km BaratDaya Gunung Kidul), Kedlmn:31 Km Dirasakan (MMI) II-III Gunung Kidul, II-III Pacitan BMKG ",1
" Gempa Mag:4, 12/12/2020 06:59:35 (Pusat gempa di darat 26 km barat daya Kaimana), Kedlmn:8 Km Dirasakan (MMI) III Kaimana, BMKG",1
indonesia kini dikategorikan sebagai negara berpenghasilan menengah atas dari sebelumnya negara berpenghasilan menengah bawah pencapaian itu bukanlah hal yang mudah dan kita pun mempunyai peluang untuk menjadi negara berpenghasilan tinggi tentu dengan sejumlah prasyarat,0
laporan yang saya terima ada 89 000 pekerja migran indonesia yang sudah kembali dari luar negeri dan kemungkinan bertambah 16 000 orang lagi jajaran pemerintah saya minta untuk menangani dan mengawal kepulangan mereka dengan baik,0
"Terjadi awan panas guguran di Gunung Merapi tgl 26 Februari 2021pkl 04.39 WIB, tercatat di seismogram dgn amplitudo 55mm,durasi 130dtk,tinggi kolom tdk teramati krn visual G.Merapi berkabut, estimasi jarak luncur +1500 m ke arah Barat Daya MerapiSiaga sejak 5 November 2020 ",1
banggar luhut menko maritim ternyata pemilik mangrove dunia terbesar di dunia itu indonesia 52 mangrove indonesia dlm kondisi rusak sehingga terjadi abrasi di pantai utara jakarta dan semarang,0
"Info Gempa Magnitudo:6.1 SR, 02-May-16 11:21:24 WIB, Lok:5.39 LS,104.37 BT (23 km BaratDaya TANGGAMUS-LAMPUNG), Kedlmn:115 Km ::BMKG",1
ambulu lampu merah ke timur itu sudah lebih 10thun gak ad perbaikan irigasi sama sekali setiap musim hujan depan makam pahlawan selalu rusak apa gak ad yang bisa mikir caranya supaya gak tiap hujan banjir,0
" Gempa Mag:3.3, 11-Apr-21 12:13:40 WIB, Lok:4.54 LS, 129.81 BT (Pusat gempa berada di laut 10 Km Barat Banda - Maluku Tengah), Kedlmn:10 Km Dirasakan (MMI) III Banda BMKG ",1
angin yg ditaburnya telah mengejawantah menjadi badai dan badai itu menyerang sang penabur angin boomerang,0
" Gempa Mag:5.4, 16-Apr-21 10:42:05 WIB, Lok:10.57 LS, 116.95 BT (Pusat gempa berada di laut 202 km Tenggara SUMBAWABARAT-NTB), Kedlmn:10 Km Dirasakan (MMI) III Sumbawa, II Denpasar, II Mataram BMKG ",1
"Terjadi awanpanas guguran di Gunung Merapi tanggal 17 Maret 2021 pukul 14.20 WIB. Awanpanas guguran tercatat di seismogram dengan amplitudo 31 mm dan durasi 62 detik, estimasi Jarak luncur 700 m, visual berkabut. MerapiSiaga sejak 5 November 2020 ",1
dari berita yang udah ku baca krakatau bener habis erupsi tapi suara dentuman dan gempa di jkt itu bukan sebab dari erupsi krakatau apakah benar begitu,0
" Gempa Mag:5.1, 06-Mei-21 01:13:33 WIB, Lok:0.11 LS,123.04 BT (72 km BaratDaya BONEBOLANGO-GORONTALO), Kedlmn:102 Km, tdk berpotensi tsunami BMKG ",1
cn halo saya bencana bot untuk melaporkan banjir di sekitarmu silakan balas dengan banjir,0
usai diedit materinya saya burn ke dvd trus saya titipin ke resepsionis kantor si produser tentu saja saya takut dgn reaksinya kalo doi ngga suka ya sudah habis karir saya yg belum mulai,0
fadly suara dentumannya sebelum tsunami kak ya allah takut rmh saya dkt pantai,0
Terjadi awanpanas guguran di G. Merapi pd tgl 23/03/2019 pukul 15.16 WIB dgn durasi 120 detik. Awanpanas guguran tidak terpantau secara visual karena cuaca mendung dan berkabut. StatusWaspada sejak 21 Mei 2018,1
" Gempa Magnitudo: 6.0, Kedalaman: 295 km, 10 Apr 2021 16:30:45 WIB, Koordinat: 3.99 LU-124.73 BT (94 km BaratLaut TAHUNA-KEP.SANGIHE-SULUT), Tidak berpotensi tsunami BMKG ",1
